Commodity,Exporter,Destination,Tons,Year
RUBBER,101,117,146101.2058,2013
RUBBER,101,118,45.87762995,2013
RUBBER,101,119,10095.8725,2013
RUBBER,101,121,0.535683598,2013
RUBBER,101,122,58.35139688,2013
RUBBER,101,126,115.7997447,2013
RUBBER,101,128,1.375677443,2013
RUBBER,101,131,9855.925449,2013
RUBBER,101,133,3.316686586,2013
RUBBER,101,134,792.037175,2013
RUBBER,101,136,7.511422454,2013
RUBBER,101,137,5.992687507,2013
RUBBER,101,138,24243.9674,2013
RUBBER,101,143,86.0174303,2013
RUBBER,101,144,19.26697067,2013
RUBBER,101,146,2.207915923,2013
RUBBER,101,147,97.4358231,2013
RUBBER,101,149,32.3715826,2013
RUBBER,101,150,3862.164318,2013
RUBBER,101,153,3.367990092,2013
RUBBER,101,154,73.25124457,2013
RUBBER,101,156,78.82904342,2013
RUBBER,101,157,5.955343431,2013
RUBBER,101,159,21.18182427,2013
RUBBER,101,162,337.7223416,2013
RUBBER,101,165,5507.772286,2013
RUBBER,101,167,20987.52772,2013
RUBBER,101,168,0.437395979,2013
RUBBER,101,169,0.362402316,2013
RUBBER,101,170,4900.182923,2013
RUBBER,101,171,4264.966362,2013
RUBBER,101,173,29397.30028,2013
RUBBER,101,174,5781.917596,2013
RUBBER,101,176,0.992785367,2013
RUBBER,101,178,8.278941703,2013
RUBBER,101,179,52.7323321,2013
RUBBER,101,181,442.1509654,2013
RUBBER,101,183,25944.82313,2013
RUBBER,101,184,9.431751717,2013
RUBBER,101,185,40952.96484,2013
RUBBER,101,195,44.35410644,2013
RUBBER,101,196,0.019404847,2013
RUBBER,101,198,6967.13858,2013
RUBBER,101,199,16268.20568,2013
RUBBER,101,200,10545.32664,2013
RUBBER,101,201,19.67323259,2013
RUBBER,101,202,23310.28209,2013
RUBBER,101,203,38568.23563,2013
RUBBER,101,209,3.853394134,2013
RUBBER,101,210,2607.620821,2013
RUBBER,101,211,103.0744259,2013
RUBBER,101,212,4.8431683,2013
RUBBER,101,213,2.420629169,2013
RUBBER,101,214,32263.70069,2013
RUBBER,101,216,33.27924014,2013
RUBBER,101,220,4.171134227,2013
RUBBER,101,221,188.6071472,2013
RUBBER,101,222,268.9090364,2013
RUBBER,101,223,65853.70066,2013
RUBBER,101,225,508.3055232,2013
RUBBER,101,229,21390.86712,2013
RUBBER,101,230,196.0675839,2013
RUBBER,101,231,587102.0617,2013
RUBBER,101,233,7.814723044,2013
RUBBER,101,234,25.59342159,2013
RUBBER,101,235,4.869180937,2013
RUBBER,101,236,4503.808758,2013
RUBBER,101,237,730.3436647,2013
RUBBER,101,238,156.1399576,2013
RUBBER,101,249,9.248669622,2013
RUBBER,101,250,36.71596656,2013
RUBBER,101,251,23.96321464,2013
RUBBER,101,256,19546.60438,2013
RUBBER,101,272,4162.027723,2013
RUBBER,101,273,3.005272655,2013
RUBBER,107,1,0.170225497,2013
RUBBER,107,3,3.631585824,2013
RUBBER,107,4,19.15567704,2013
RUBBER,107,9,835.9567668,2013
RUBBER,107,10,41.96629212,2013
RUBBER,107,11,798.7373055,2013
RUBBER,107,12,0.129772547,2013
RUBBER,107,13,6.638314266,2013
RUBBER,107,14,0.259545093,2013
RUBBER,107,16,6.180098332,2013
RUBBER,107,17,0.216287578,2013
RUBBER,107,19,8.321011184,2013
RUBBER,107,20,2.0063147,2013
RUBBER,107,21,9188.780197,2013
RUBBER,107,27,220.4650796,2013
RUBBER,107,28,1.061843663,2013
RUBBER,107,33,3206.934176,2013
RUBBER,107,35,0.088659373,2013
RUBBER,107,38,26.0623027,2013
RUBBER,107,40,23.76287038,2013
RUBBER,107,41,18378.87724,2013
RUBBER,107,44,18.64519895,2013
RUBBER,107,48,87.11003602,2013
RUBBER,107,49,2.369733998,2013
RUBBER,107,52,22.36548219,2013
RUBBER,107,53,0.258529046,2013
RUBBER,107,54,13.93146368,2013
RUBBER,107,56,15.37804668,2013
RUBBER,107,57,5200.431895,2013
RUBBER,107,58,17.10985734,2013
RUBBER,107,59,397.0048507,2013
RUBBER,107,60,1.872053427,2013
RUBBER,107,63,366.9336752,2013
RUBBER,107,67,293.557395,2013
RUBBER,107,68,17957.02379,2013
RUBBER,107,70,0.124889756,2013
RUBBER,107,72,0.030857144,2013
RUBBER,107,73,0.280245183,2013
RUBBER,107,74,0.052748229,2013
RUBBER,107,79,31980.10338,2013
RUBBER,107,80,19.53759894,2013
RUBBER,107,81,0.012675002,2013
RUBBER,107,84,630.2958529,2013
RUBBER,107,89,35.19435235,2013
RUBBER,107,91,0.129772547,2013
RUBBER,107,95,4.228989798,2013
RUBBER,107,96,5.067976424,2013
RUBBER,107,97,2586.299589,2013
RUBBER,107,98,513.8736471,2013
RUBBER,107,99,0.651309439,2013
RUBBER,107,100,10425.29716,2013
RUBBER,107,101,73.26260351,2013
RUBBER,107,102,2274.56771,2013
RUBBER,107,103,2.358730294,2013
RUBBER,107,104,245.4931668,2013
RUBBER,107,105,357.4611019,2013
RUBBER,107,106,10429.88935,2013
RUBBER,107,108,1.651948492,2013
RUBBER,107,109,3.346009632,2013
RUBBER,107,110,373.8307366,2013
RUBBER,107,112,22.03183876,2013
RUBBER,107,114,49.24480327,2013
RUBBER,107,116,15.97516664,2013
RUBBER,107,117,1241.7446,2013
RUBBER,107,118,78.45228577,2013
RUBBER,107,119,22.62094995,2013
RUBBER,107,121,0.202744465,2013
RUBBER,107,122,3.916634662,2013
RUBBER,107,126,4257.420023,2013
RUBBER,107,128,0.378325496,2013
RUBBER,107,131,41824.04795,2013
RUBBER,107,133,17.3563103,2013
RUBBER,107,134,327.1458403,2013
RUBBER,107,136,1.733968547,2013
RUBBER,107,137,0.474536309,2013
RUBBER,107,138,1753.628995,2013
RUBBER,107,143,42.7083659,2013
RUBBER,107,144,1.293228426,2013
RUBBER,107,146,0.497239759,2013
RUBBER,107,147,6.540040897,2013
RUBBER,107,149,2.488141241,2013
RUBBER,107,150,739.0457661,2013
RUBBER,107,153,0.932620741,2013
RUBBER,107,154,8.270014045,2013
RUBBER,107,156,14.79329656,2013
RUBBER,107,157,0.426562962,2013
RUBBER,107,159,3.832482423,2013
RUBBER,107,162,47.56364639,2013
RUBBER,107,165,204.5808769,2013
RUBBER,107,167,11117.64347,2013
RUBBER,107,170,30.15390037,2013
RUBBER,107,171,1.951359009,2013
RUBBER,107,173,19533.72956,2013
RUBBER,107,174,2107.965262,2013
RUBBER,107,178,2.556723912,2013
RUBBER,107,179,9.832783744,2013
RUBBER,107,181,56.74573269,2013
RUBBER,107,183,3303.299356,2013
RUBBER,107,184,0.656695482,2013
RUBBER,107,185,1369.858162,2013
RUBBER,107,195,285.4607912,2013
RUBBER,107,196,0.082345311,2013
RUBBER,107,198,4602.363376,2013
RUBBER,107,199,7012.489228,2013
RUBBER,107,200,544.6994976,2013
RUBBER,107,201,1.531168437,2013
RUBBER,107,202,1564.621649,2013
RUBBER,107,203,32180.88383,2013
RUBBER,107,209,0.258645685,2013
RUBBER,107,210,522.7801086,2013
RUBBER,107,211,50.00911222,2013
RUBBER,107,212,0.250336032,2013
RUBBER,107,213,0.116768826,2013
RUBBER,107,214,518.4040451,2013
RUBBER,107,216,24.09683683,2013
RUBBER,107,220,0.329239408,2013
RUBBER,107,221,3.020239851,2013
RUBBER,107,222,255.5143498,2013
RUBBER,107,223,3176.719277,2013
RUBBER,107,225,140.1216373,2013
RUBBER,107,229,5882.70924,2013
RUBBER,107,230,593.8985391,2013
RUBBER,107,231,39886.80342,2013
RUBBER,107,233,703.6505681,2013
RUBBER,107,234,87.52292897,2013
RUBBER,107,235,0.956050705,2013
RUBBER,107,236,56.30255101,2013
RUBBER,107,237,78.99767422,2013
RUBBER,107,238,99.1364373,2013
RUBBER,107,249,2.53108962,2013
RUBBER,107,250,16.50372259,2013
RUBBER,107,251,12.0802744,2013
RUBBER,107,256,3432.19923,2013
RUBBER,107,272,3052.725856,2013
RUBBER,107,273,11.00976106,2013
RUBBER,115,1,0.054016004,2013
RUBBER,115,3,0.117705333,2013
RUBBER,115,4,1.591202979,2013
RUBBER,115,9,160.7178083,2013
RUBBER,115,10,29.45192876,2013
RUBBER,115,11,40.70047907,2013
RUBBER,115,13,0.330462999,2013
RUBBER,115,16,2.394406267,2013
RUBBER,115,19,4.559410898,2013
RUBBER,115,20,0.463615122,2013
RUBBER,115,21,712.3995038,2013
RUBBER,115,27,36.04419663,2013
RUBBER,115,28,0.412608311,2013
RUBBER,115,33,177.4394397,2013
RUBBER,115,35,0.010144938,2013
RUBBER,115,38,55.4963187,2013
RUBBER,115,40,4.546598069,2013
RUBBER,115,41,24665.79229,2013
RUBBER,115,44,4.777899125,2013
RUBBER,115,48,48.61564293,2013
RUBBER,115,49,0.166921314,2013
RUBBER,115,52,1.128064665,2013
RUBBER,115,54,1.941796044,2013
RUBBER,115,56,5.329241905,2013
RUBBER,115,57,58.15305965,2013
RUBBER,115,58,21.75849781,2013
RUBBER,115,59,204.2495245,2013
RUBBER,115,60,0.119434694,2013
RUBBER,115,63,1.78070475,2013
RUBBER,115,67,117.6688341,2013
RUBBER,115,68,456.2204414,2013
RUBBER,115,72,0.027763266,2013
RUBBER,115,73,0.046558105,2013
RUBBER,115,79,1590.536173,2013
RUBBER,115,80,0.47650007,2013
RUBBER,115,81,0.012373027,2013
RUBBER,115,84,17.93378507,2013
RUBBER,115,89,4.820561347,2013
RUBBER,115,95,0.525286255,2013
RUBBER,115,96,8.797290021,2013
RUBBER,115,97,128.3296335,2013
RUBBER,115,98,3.679704335,2013
RUBBER,115,99,0.030342774,2013
RUBBER,115,100,2684.108055,2013
RUBBER,115,101,90.00080485,2013
RUBBER,115,102,855.3061983,2013
RUBBER,115,103,0.391864052,2013
RUBBER,115,104,1.705117916,2013
RUBBER,115,105,122.361496,2013
RUBBER,115,106,419.1463642,2013
RUBBER,115,108,0.715716049,2013
RUBBER,115,109,0.118980632,2013
RUBBER,115,110,361.4263083,2013
RUBBER,115,112,5.644906401,2013
RUBBER,115,114,3.568860961,2013
RUBBER,115,116,117.3366988,2013
RUBBER,115,117,3677.596696,2013
RUBBER,115,118,28.03884335,2013
RUBBER,115,119,5.288464227,2013
RUBBER,115,121,0.085501921,2013
RUBBER,115,122,0.880954065,2013
RUBBER,115,126,22.37334784,2013
RUBBER,115,131,15662.71367,2013
RUBBER,115,133,0.102054757,2013
RUBBER,115,134,16.70126651,2013
RUBBER,115,136,0.367948905,2013
RUBBER,115,137,0.307460621,2013
RUBBER,115,138,235.1291871,2013
RUBBER,115,143,5.145933654,2013
RUBBER,115,144,0.290881059,2013
RUBBER,115,146,0.020249788,2013
RUBBER,115,147,1.471027071,2013
RUBBER,115,149,0.688839633,2013
RUBBER,115,150,53.96045144,2013
RUBBER,115,153,0.039482121,2013
RUBBER,115,154,0.625118857,2013
RUBBER,115,156,10.21008939,2013
RUBBER,115,157,0.050695155,2013
RUBBER,115,159,0.588965407,2013
RUBBER,115,162,2.393518357,2013
RUBBER,115,165,161.1675921,2013
RUBBER,115,167,497.7164638,2013
RUBBER,115,170,49.83900549,2013
RUBBER,115,171,1.317624566,2013
RUBBER,115,173,268.2158867,2013
RUBBER,115,174,241.2060369,2013
RUBBER,115,178,0.620265758,2013
RUBBER,115,179,2.606461073,2013
RUBBER,115,181,6.518368859,2013
RUBBER,115,183,92.77260745,2013
RUBBER,115,184,0.100051455,2013
RUBBER,115,185,338.3012835,2013
RUBBER,115,195,1.39336623,2013
RUBBER,115,196,0.030837547,2013
RUBBER,115,198,12.8839671,2013
RUBBER,115,199,347.2717769,2013
RUBBER,115,200,870.4436753,2013
RUBBER,115,201,0.394216248,2013
RUBBER,115,202,351.9245271,2013
RUBBER,115,203,414.4474229,2013
RUBBER,115,209,0.058176212,2013
RUBBER,115,210,61.63301255,2013
RUBBER,115,211,7.184957785,2013
RUBBER,115,212,0.045178913,2013
RUBBER,115,213,0.01939921,2013
RUBBER,115,214,1111.810124,2013
RUBBER,115,216,8.836100322,2013
RUBBER,115,220,0.011488216,2013
RUBBER,115,221,0.770327625,2013
RUBBER,115,222,62.72766212,2013
RUBBER,115,223,527.7594008,2013
RUBBER,115,225,52.70779602,2013
RUBBER,115,229,151.525159,2013
RUBBER,115,230,39.21684507,2013
RUBBER,115,231,1285.08042,2013
RUBBER,115,233,0.157061636,2013
RUBBER,115,234,34.60696048,2013
RUBBER,115,235,0.456156512,2013
RUBBER,115,236,33.83274484,2013
RUBBER,115,237,5281.506527,2013
RUBBER,115,238,39.38317827,2013
RUBBER,115,249,0.64874439,2013
RUBBER,115,250,1.023014829,2013
RUBBER,115,251,0.711382307,2013
RUBBER,115,256,154.2932423,2013
RUBBER,115,272,83.4221908,2013
RUBBER,115,273,4.0698492,2013
RUBBER,123,1,0.019939551,2013
RUBBER,123,3,0.242832083,2013
RUBBER,123,4,3.216377038,2013
RUBBER,123,9,25.30651089,2013
RUBBER,123,10,5.866199718,2013
RUBBER,123,11,104.6912454,2013
RUBBER,123,12,0.12768552,2013
RUBBER,123,13,0.62151334,2013
RUBBER,123,14,0.255371041,2013
RUBBER,123,16,0.543389474,2013
RUBBER,123,17,0.2128092,2013
RUBBER,123,19,1.241465548,2013
RUBBER,123,20,0.117038256,2013
RUBBER,123,21,1655.627911,2013
RUBBER,123,27,11.37081001,2013
RUBBER,123,28,0.08895839,2013
RUBBER,123,33,6550.047052,2013
RUBBER,123,38,4.367168165,2013
RUBBER,123,40,71.82550473,2013
RUBBER,123,41,1477.466461,2013
RUBBER,123,44,4.794655091,2013
RUBBER,123,48,12.17686036,2013
RUBBER,123,49,0.177208065,2013
RUBBER,123,52,2.856687958,2013
RUBBER,123,53,0.021067243,2013
RUBBER,123,54,1.255727672,2013
RUBBER,123,56,2.471891905,2013
RUBBER,123,57,132.9713478,2013
RUBBER,123,58,1.739981433,2013
RUBBER,123,59,41.38221341,2013
RUBBER,123,60,1.576815825,2013
RUBBER,123,63,5.210646176,2013
RUBBER,123,67,365.9331659,2013
RUBBER,123,68,1480.237652,2013
RUBBER,123,70,0.010294942,2013
RUBBER,123,73,0.054703224,2013
RUBBER,123,79,4072.166958,2013
RUBBER,123,80,0.846465138,2013
RUBBER,123,84,5.880859128,2013
RUBBER,123,89,6.31252471,2013
RUBBER,123,91,0.12768552,2013
RUBBER,123,95,1.869676038,2013
RUBBER,123,96,1.237264172,2013
RUBBER,123,97,467.3901325,2013
RUBBER,123,98,4.11455643,2013
RUBBER,123,99,0.069690712,2013
RUBBER,123,100,568.7850703,2013
RUBBER,123,101,6.499830689,2013
RUBBER,123,102,198.9249399,2013
RUBBER,123,103,0.460418798,2013
RUBBER,123,104,2.218028486,2013
RUBBER,123,105,12.83928357,2013
RUBBER,123,106,1876.12853,2013
RUBBER,123,108,0.823426871,2013
RUBBER,123,109,3.287847153,2013
RUBBER,123,110,35.05216538,2013
RUBBER,123,112,2.583832011,2013
RUBBER,123,114,3.569329545,2013
RUBBER,123,116,1.308375884,2013
RUBBER,123,117,110.0878425,2013
RUBBER,123,118,7.196181063,2013
RUBBER,123,119,2.337207734,2013
RUBBER,123,121,0.017968524,2013
RUBBER,123,122,0.227998375,2013
RUBBER,123,126,27.1649586,2013
RUBBER,123,131,3664.522374,2013
RUBBER,123,133,0.140238774,2013
RUBBER,123,134,43.41231039,2013
RUBBER,123,136,0.080757246,2013
RUBBER,123,137,0.023664083,2013
RUBBER,123,138,315.1248186,2013
RUBBER,123,143,3.634488119,2013
RUBBER,123,144,0.075282482,2013
RUBBER,123,146,0.060295797,2013
RUBBER,123,147,0.380714267,2013
RUBBER,123,149,0.137074396,2013
RUBBER,123,150,208.7531677,2013
RUBBER,123,153,0.15535634,2013
RUBBER,123,154,2.0054607,2013
RUBBER,123,156,1.874132617,2013
RUBBER,123,157,0.1344662,2013
RUBBER,123,159,0.723365283,2013
RUBBER,123,162,7.766881673,2013
RUBBER,123,165,20.13650795,2013
RUBBER,123,167,908.5509949,2013
RUBBER,123,170,3.5874191,2013
RUBBER,123,171,0.169683929,2013
RUBBER,123,173,771.288087,2013
RUBBER,123,174,92.00715937,2013
RUBBER,123,178,0.309051998,2013
RUBBER,123,179,0.952064816,2013
RUBBER,123,181,3.693860099,2013
RUBBER,123,183,355.410381,2013
RUBBER,123,184,0.02900068,2013
RUBBER,123,185,1551.529264,2013
RUBBER,123,195,2.139346262,2013
RUBBER,123,198,36.07977175,2013
RUBBER,123,199,887.1790173,2013
RUBBER,123,200,11.05793199,2013
RUBBER,123,201,0.083537738,2013
RUBBER,123,202,91.08104886,2013
RUBBER,123,203,2312.261055,2013
RUBBER,123,209,0.015056496,2013
RUBBER,123,210,52.62940114,2013
RUBBER,123,211,4.055214068,2013
RUBBER,123,212,0.0475146,2013
RUBBER,123,213,0.02279301,2013
RUBBER,123,214,47.40702179,2013
RUBBER,123,216,2.885581799,2013
RUBBER,123,220,0.280313059,2013
RUBBER,123,221,0.293878066,2013
RUBBER,123,222,20.34474178,2013
RUBBER,123,223,620.0883906,2013
RUBBER,123,225,12.54482678,2013
RUBBER,123,229,130.4155289,2013
RUBBER,123,230,361.6010232,2013
RUBBER,123,231,39245.3364,2013
RUBBER,123,233,3.338351387,2013
RUBBER,123,234,7.666390448,2013
RUBBER,123,235,0.092938036,2013
RUBBER,123,236,7.834734596,2013
RUBBER,123,237,6.595330626,2013
RUBBER,123,238,9.025769471,2013
RUBBER,123,249,0.306346671,2013
RUBBER,123,250,1.186712386,2013
RUBBER,123,251,0.871787127,2013
RUBBER,123,256,431.2332756,2013
RUBBER,123,272,303.3399838,2013
RUBBER,123,273,0.979356932,2013
RUBBER,131,1,1.458858427,2013
RUBBER,131,3,1.21586936,2013
RUBBER,131,4,26.09122939,2013
RUBBER,131,9,2724.270791,2013
RUBBER,131,10,401.9068522,2013
RUBBER,131,11,710.8815668,2013
RUBBER,131,12,0.056761726,2013
RUBBER,131,13,6.108856035,2013
RUBBER,131,14,0.113523454,2013
RUBBER,131,16,67.15281204,2013
RUBBER,131,17,0.094602878,2013
RUBBER,131,19,33.74556787,2013
RUBBER,131,20,5.190150363,2013
RUBBER,131,21,16089.95715,2013
RUBBER,131,27,920.8958079,2013
RUBBER,131,28,10.30595407,2013
RUBBER,131,33,2992.609355,2013
RUBBER,131,35,0.287296885,2013
RUBBER,131,38,45.44443557,2013
RUBBER,131,40,110.6654981,2013
RUBBER,131,41,145023.9391,2013
RUBBER,131,44,64.40566552,2013
RUBBER,131,48,703.8843861,2013
RUBBER,131,49,0.985176905,2013
RUBBER,131,52,20.00997814,2013
RUBBER,131,53,0.11309437,2013
RUBBER,131,54,51.39301295,2013
RUBBER,131,56,155.2818877,2013
RUBBER,131,57,1078.945605,2013
RUBBER,131,58,28.8061495,2013
RUBBER,131,59,3497.385038,2013
RUBBER,131,60,1.79141917,2013
RUBBER,131,63,27.61744737,2013
RUBBER,131,67,2948.33282,2013
RUBBER,131,68,7892.390688,2013
RUBBER,131,70,0.054890986,2013
RUBBER,131,72,0.296757609,2013
RUBBER,131,73,0.633262757,2013
RUBBER,131,74,0.023183665,2013
RUBBER,131,79,28334.0767,2013
RUBBER,131,80,10.73944446,2013
RUBBER,131,81,0.099376218,2013
RUBBER,131,84,148.7190812,2013
RUBBER,131,89,109.3174085,2013
RUBBER,131,91,0.056761727,2013
RUBBER,131,95,7.143621043,2013
RUBBER,131,96,42.62628368,2013
RUBBER,131,97,2516.28867,2013
RUBBER,131,98,90.40759003,2013
RUBBER,131,99,0.529663409,2013
RUBBER,131,100,3946.807593,2013
RUBBER,131,101,783.3511796,2013
RUBBER,131,102,24701.98207,2013
RUBBER,131,103,5.329961541,2013
RUBBER,131,104,28.38886115,2013
RUBBER,131,105,116.9639963,2013
RUBBER,131,106,5517.111258,2013
RUBBER,131,108,11.82062687,2013
RUBBER,131,109,1.470487185,2013
RUBBER,131,110,3945.56235,2013
RUBBER,131,112,142.5241493,2013
RUBBER,131,114,31.51097473,2013
RUBBER,131,116,127.4959569,2013
RUBBER,131,117,13301.82777,2013
RUBBER,131,118,811.7138137,2013
RUBBER,131,119,115.3516119,2013
RUBBER,131,121,1.02302006,2013
RUBBER,131,122,10.01694696,2013
RUBBER,131,126,643.720216,2013
RUBBER,131,128,0.191816117,2013
RUBBER,131,133,1.538432206,2013
RUBBER,131,134,301.9021168,2013
RUBBER,131,136,6.261061246,2013
RUBBER,131,137,1.904752584,2013
RUBBER,131,138,5433.570892,2013
RUBBER,131,143,35.23942535,2013
RUBBER,131,144,3.307482486,2013
RUBBER,131,146,0.361304066,2013
RUBBER,131,147,16.72641143,2013
RUBBER,131,149,1.301612415,2013
RUBBER,131,150,1117.374132,2013
RUBBER,131,153,0.53479229,2013
RUBBER,131,154,8.576334443,2013
RUBBER,131,156,133.7198281,2013
RUBBER,131,157,1.107311888,2013
RUBBER,131,159,13.81511273,2013
RUBBER,131,162,34.73999742,2013
RUBBER,131,165,2114.121307,2013
RUBBER,131,167,10833.01806,2013
RUBBER,131,168,0.033689635,2013
RUBBER,131,169,0.032335037,2013
RUBBER,131,170,281.8574541,2013
RUBBER,131,171,20.05415117,2013
RUBBER,131,173,4875.072994,2013
RUBBER,131,174,6830.770739,2013
RUBBER,131,178,15.50084375,2013
RUBBER,131,179,53.45866895,2013
RUBBER,131,181,71.67672966,2013
RUBBER,131,183,1654.956513,2013
RUBBER,131,184,0.770480454,2013
RUBBER,131,185,6725.081808,2013
RUBBER,131,195,23.14741587,2013
RUBBER,131,196,0.902209756,2013
RUBBER,131,198,163.6638158,2013
RUBBER,131,199,6214.144067,2013
RUBBER,131,200,62.5243078,2013
RUBBER,131,201,0.57966954,2013
RUBBER,131,202,4001.58131,2013
RUBBER,131,203,2059.23719,2013
RUBBER,131,209,0.661496497,2013
RUBBER,131,210,863.641355,2013
RUBBER,131,211,50.2082954,2013
RUBBER,131,212,0.707070534,2013
RUBBER,131,213,0.263859482,2013
RUBBER,131,214,5597.546082,2013
RUBBER,131,216,244.8068266,2013
RUBBER,131,220,0.189156132,2013
RUBBER,131,221,20.74269159,2013
RUBBER,131,222,1756.503394,2013
RUBBER,131,223,7178.349986,2013
RUBBER,131,225,1500.167446,2013
RUBBER,131,229,2982.612739,2013
RUBBER,131,230,434.5935849,2013
RUBBER,131,231,17446.24659,2013
RUBBER,131,233,1.625422808,2013
RUBBER,131,234,957.7203004,2013
RUBBER,131,235,9.289926627,2013
RUBBER,131,236,538.3634969,2013
RUBBER,131,237,258.9113047,2013
RUBBER,131,238,1049.752289,2013
RUBBER,131,249,15.31860471,2013
RUBBER,131,250,12.52121966,2013
RUBBER,131,251,8.751891138,2013
RUBBER,131,256,3208.286491,2013
RUBBER,131,272,2130.475579,2013
RUBBER,131,273,118.9676116,2013
RUBBER,138,9,2.345823918,2013
RUBBER,138,10,0.318929799,2013
RUBBER,138,11,0.082580235,2013
RUBBER,138,19,0.453269999,2013
RUBBER,138,21,105.6173209,2013
RUBBER,138,27,0.039767655,2013
RUBBER,138,33,8.223156314,2013
RUBBER,138,38,0.059051098,2013
RUBBER,138,40,42.68845983,2013
RUBBER,138,41,5.208218439,2013
RUBBER,138,44,33.9294004,2013
RUBBER,138,48,27.23447999,2013
RUBBER,138,49,0.186827568,2013
RUBBER,138,56,0.056726669,2013
RUBBER,138,57,2.504826106,2013
RUBBER,138,58,0.105211222,2013
RUBBER,138,59,0.116347764,2013
RUBBER,138,60,8.652492875,2013
RUBBER,138,67,0.114663071,2013
RUBBER,138,68,0.902114175,2013
RUBBER,138,79,3.167598222,2013
RUBBER,138,89,989.0836298,2013
RUBBER,138,95,0.020010096,2013
RUBBER,138,96,0.01316439,2013
RUBBER,138,97,0.34566696,2013
RUBBER,138,100,1.584295773,2013
RUBBER,138,101,6.460501681,2013
RUBBER,138,102,0.071647545,2013
RUBBER,138,104,0.013128489,2013
RUBBER,138,105,0.104871019,2013
RUBBER,138,106,1.066711312,2013
RUBBER,138,109,0.04865182,2013
RUBBER,138,110,4.738771625,2013
RUBBER,138,114,0.333561015,2013
RUBBER,138,117,1.688218848,2013
RUBBER,138,119,0.115567717,2013
RUBBER,138,126,2.007558095,2013
RUBBER,138,131,0.886097432,2013
RUBBER,138,134,0.033584311,2013
RUBBER,138,150,0.149803775,2013
RUBBER,138,156,0.010003247,2013
RUBBER,138,157,9.773163004,2013
RUBBER,138,165,0.114921901,2013
RUBBER,138,167,0.55992717,2013
RUBBER,138,170,18.09447806,2013
RUBBER,138,171,0.048444239,2013
RUBBER,138,173,0.693079327,2013
RUBBER,138,174,0.097035694,2013
RUBBER,138,183,0.4140787,2013
RUBBER,138,185,0.493851521,2013
RUBBER,138,198,0.104505661,2013
RUBBER,138,199,0.690117857,2013
RUBBER,138,200,0.237467139,2013
RUBBER,138,202,0.332462497,2013
RUBBER,138,203,1.983951723,2013
RUBBER,138,210,0.071991084,2013
RUBBER,138,214,0.40842197,2013
RUBBER,138,216,0.012961191,2013
RUBBER,138,223,0.80298458,2013
RUBBER,138,225,0.012336358,2013
RUBBER,138,229,0.623150029,2013
RUBBER,138,231,580.7452989,2013
RUBBER,138,234,0.811136404,2013
RUBBER,138,236,13.10550268,2013
RUBBER,138,237,0.011114303,2013
RUBBER,138,256,1.100980323,2013
RUBBER,138,272,0.072630276,2013
RUBBER,159,1,0.013047818,2013
RUBBER,159,3,0.431760356,2013
RUBBER,159,4,5.927447983,2013
RUBBER,159,9,14.79492452,2013
RUBBER,159,10,3.202184353,2013
RUBBER,159,11,146.7619039,2013
RUBBER,159,13,2.458601553,2013
RUBBER,159,16,0.348458915,2013
RUBBER,159,19,1.350821434,2013
RUBBER,159,20,1.430365144,2013
RUBBER,159,21,753.7116081,2013
RUBBER,159,27,15.48798883,2013
RUBBER,159,28,0.075628965,2013
RUBBER,159,33,4482.639702,2013
RUBBER,159,35,0.011812186,2013
RUBBER,159,38,4.502130102,2013
RUBBER,159,40,0.978145574,2013
RUBBER,159,41,2669.982755,2013
RUBBER,159,44,3.353538897,2013
RUBBER,159,48,4.166865134,2013
RUBBER,159,49,0.495678574,2013
RUBBER,159,52,3.474492578,2013
RUBBER,159,53,0.058675289,2013
RUBBER,159,54,2.513507616,2013
RUBBER,159,56,0.796122537,2013
RUBBER,159,57,6009.065543,2013
RUBBER,159,58,0.258159038,2013
RUBBER,159,59,48.40411694,2013
RUBBER,159,60,0.036493286,2013
RUBBER,159,63,11.81643156,2013
RUBBER,159,67,286.4878628,2013
RUBBER,159,68,4098.635017,2013
RUBBER,159,70,0.0285057,2013
RUBBER,159,73,0.037316456,2013
RUBBER,159,74,0.01203962,2013
RUBBER,159,79,4972.460304,2013
RUBBER,159,80,1.173373792,2013
RUBBER,159,84,5.649010375,2013
RUBBER,159,89,1.674469731,2013
RUBBER,159,95,0.403023789,2013
RUBBER,159,96,0.346633616,2013
RUBBER,159,97,1536.787909,2013
RUBBER,159,98,1.412351473,2013
RUBBER,159,99,0.153495279,2013
RUBBER,159,100,1982.568217,2013
RUBBER,159,101,4.132989545,2013
RUBBER,159,102,129.1523317,2013
RUBBER,159,103,0.314080168,2013
RUBBER,159,104,19.77973291,2013
RUBBER,159,105,108.0089295,2013
RUBBER,159,106,3492.04503,2013
RUBBER,159,108,0.352335171,2013
RUBBER,159,109,0.041779991,2013
RUBBER,159,110,23.62551099,2013
RUBBER,159,112,3.687539674,2013
RUBBER,159,114,10.85467031,2013
RUBBER,159,116,2.262894875,2013
RUBBER,159,117,72.05718924,2013
RUBBER,159,118,5.525633596,2013
RUBBER,159,119,2.389338271,2013
RUBBER,159,121,0.043413793,2013
RUBBER,159,122,2.804603264,2013
RUBBER,159,126,17.59719162,2013
RUBBER,159,128,0.215477323,2013
RUBBER,159,131,2312.147101,2013
RUBBER,159,133,0.090748351,2013
RUBBER,159,134,60.35081949,2013
